Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2014:Q1,GenX,17131875,6409892,5143329,1266563,10721984,1428326,136333,255619,209672,45947,125986,115298,10687,2914422,361243,314225,1619194,1452613,1891108,222915,5010631,5002605,3727349,1188171,30082,57003,8026,12121244,34845727
2014:Q1,Millennial,2633556,1373905,927585,446320,1259651,338773,14923,66673,47107,19566,10319,8966,1352,280126,57730,22167,152184,119887,130269,66599,1448749,1447584,740767,680279,12805,13733,1165,1184807,20776517
2014:Q2,Silent,23079980,5839230,4905364,933867,17240750,2556114,536417,1398312,1069525,328787,438673,381121,57553,6089629,415421,64243,527679,2933558,1967748,312956,1146239,1138072,764238,201906,12270,159657,8167,21933741,22806426
2014:Q2,BabyBoom,49847425,11949302,9816066,2133235,37898124,3608954,874880,1538183,1190162,348020,572087,526431,45656,10098095,648254,1577545,3776903,10138953,4627977,436293,5583500,5569839,4024575,1033900,108573,402791,13661,44263926,44640042
2014:Q2,GenX,17574904,6557836,5291247,1266589,11017068,1422274,128505,260102,207447,52656,126884,116060,10825,3081337,360014,332940,1681446,1505125,1894247,224193,5052068,5043661,3736959,1217207,32263,57231,8408,12522836,34834632
2014:Q2,Millennial,2822725,1457492,993639,463853,1365233,353291,15725,71577,56347,15230,11131,9898,1234,311471,59923,24972,169277,128431,149839,69597,1550634,1549444,809232,710989,14800,14423,1190,1272091,21338055
2014:Q3,Silent,22964063,5890308,4967123,923185,17073755,2534881,541762,1367430,1043643,323788,431411,374198,57214,5941549,408640,63206,519237,2921182,2032374,312082,1139113,1131256,758920,202396,11830,158110,7857,21824950,22572663
2014:Q3,BabyBoom,50363985,12110453,9963690,2146763,38253532,3714138,890305,1575570,1222740,352829,607043,563337,43705,10035972,666880,1562013,3768232,10186899,4809477,437003,5423954,5410262,3958623,1033458,106271,311910,13692,44940031,44640811
2014:Q3,GenX,17587276,6655882,5382219,1273662,10931394,1427742,134657,260753,208407,52346,126513,115575,10938,2957387,355954,339525,1646839,1556408,1901606,224012,5105267,5097341,3751070,1252975,32190,61106,7926,12482009,34816676
2014:Q3,Millennial,2998945,1572583,1082665,489918,1426362,372546,17328,81663,64587,17077,15107,14000,1107,294995,62916,27038,172535,138862,171271,72100,1645497,1644205,867305,754115,15971,6814,1292,1353448,21906533
2014:Q4,Silent,23052579,5916011,5009517,906494,17136568,2512336,545449,1301169,996957,304212,411333,354401,56932,6080437,404467,58497,519654,2910789,2080579,311858,1141653,1134065,753755,204450,12092,163767,7588,21910926,22334416
2014:Q4,BabyBoom,51266333,12196931,10044347,2152585,39069402,3813712,902998,1562920,1218282,344638,594955,553037,41917,10444443,691651,1577044,3822882,10253291,4966782,438724,5344963,5331167,3896057,1037313,107234,290564,13796,45921370,44625016
2014:Q4,GenX,17839185,6698051,5421423,1276628,11141134,1430629,140135,255873,205903,49970,128043,117006,11037,3057522,355403,356741,1681667,1608712,1901932,224479,5151033,5143511,3766212,1280666,34573,62060,7522,12688151,34793182
2014:Q4,Millennial,3214598,1686480,1170427,516053,1528117,391382,18978,94286,73197,21089,14365,13371,994,316162,65054,29986,186359,148341,188254,74951,1738035,1736645,925443,787111,18443,5648,1391,1476563,22482602
2015:Q1,Silent,23096599,5940980,5048324,892655,17155620,2524009,531811,1262569,1016365,246204,396042,340337,55706,6143877,399962,55303,519715,2898354,2112902,311074,1137365,1129723,745829,200564,12548,170782,7642,21959234,22090263
2015:Q1,BabyBoom,52183085,12321030,10161472,2159557,39862055,4007137,885237,1617168,1318299,298869,606003,566307,39696,10730763,715557,1579068,3875236,10306290,5099959,439637,5265600,5251062,3843944,1013575,108593,284950,14538,46917485,44594354
2015:Q1,GenX,18128512,6788182,5509033,1279149,11340331,1498701,136791,255574,213658,41916,128512,117437,11075,3101973,354473,369741,1714493,1660469,1895078,224526,5148667,5140871,3757941,1282686,37900,62344,7796,12979845,34765472
2015:Q1,Millennial,3444026,1794806,1253827,540978,1649220,436576,20166,110308,80994,29314,16101,15286,815,328232,67359,32754,200329,159041,200645,77710,1796093,1794663,956768,810241,21646,6008,1430,1647933,23066909
2015:Q2,Silent,22994011,5987490,5100352,887137,17006522,2496529,521945,1174014,990073,183941,376188,321664,54525,6110975,392463,52182,513130,2883616,2174736,310742,1144470,1136825,742609,202985,13154,178077,7645,21849542,21838783
2015:Q2,BabyBoom,52761249,12493180,10313275,2179905,40268069,4091042,874021,1583588,1341215,242372,600172,562535,37638,10856975,732096,1580215,3878694,10345665,5284218,441382,5247343,5232164,3818569,1019237,109866,284492,15179,47513906,44550520
2015:Q2,GenX,18309469,6954674,5661201,1293473,11354794,1493239,135421,246890,214149,32741,129813,118724,11089,3074128,349556,382653,1696932,1711705,1909343,225115,5203649,5195682,3780853,1310248,42142,62440,7966,13105820,34734870
2015:Q2,Millennial,3649691,1916290,1341720,574570,1733401,453722,21519,124414,89628,34786,16027,15376,652,327580,70846,35642,206641,171075,225148,80788,1874946,1873464,995620,845282,25655,6907,1482,1774745,23660105
2015:Q3,Silent,22555002,6020207,5131890,888316,16534795,2464966,538189,1259975,1080713,179262,355808,302983,52824,5610919,382721,53885,489288,2864218,2202276,312549,1146884,1139459,739249,203706,13422,183082,7425,21408118,21578553
2015:Q3,BabyBoom,52619546,12693726,10498365,2195361,39925820,4163786,909874,1826229,1581996,244233,595422,560006,35416,10182662,743040,1538834,3751806,10353246,5414153,446768,5194883,5179507,3787392,1021037,109091,261986,15376,47424663,44495209
2015:Q3,GenX,17972498,7100851,5808312,1292540,10871647,1481242,147897,266061,233760,32301,131101,120059,11042,2680290,341641,381537,1547751,1761504,1904729,227894,5269014,5261342,3807312,1344994,45530,63505,7673,12703484,34702698
2015:Q3,Millennial,3718641,2003398,1415919,587479,1715244,468554,23880,134347,97372,36975,16062,15598,463,259237,75301,37563,191300,185868,238186,84947,1972953,1971375,1042913,893366,29599,5497,1578,1745688,24262841
2015:Q4,Silent,22546419,6040271,5156211,884060,16506148,2462324,542818,1129360,1063806,65553,335913,284482,51431,5758419,376656,47413,492900,2849645,2195770,314931,1145256,1138014,736067,198701,14902,188345,7242,21401163,21308154
2015:Q4,BabyBoom,53534238,12830584,10622851,2207733,40703654,4317622,925622,1731866,1625496,106370,593320,559822,33497,10616787,763186,1568650,3832418,10412685,5488071,453428,5092515,5076868,3732524,989238,111058,244048,15648,48441723,44430117
2015:Q4,GenX,18341745,7197704,5904458,1293246,11144042,1525381,154618,249479,236320,13160,132373,121379,10993,2799945,338955,404473,1612359,1814341,1880646,231472,5292613,5285152,3846269,1320256,54216,64411,7460,13049133,34670277
2015:Q4,Millennial,3927927,2102371,1496785,605586,1825557,507505,25965,134573,107178,27395,16411,16101,310,284234,78419,41492,211060,197398,238883,89617,2057563,2055892,1122438,892028,36929,4497,1671,1870365,24875764
2016:Q1,Silent,22490962,6044777,5170871,873906,16446184,2462798,530972,1135736,1075136,60600,325108,274270,50838,5779787,370728,43712,491265,2831951,2158589,315538,1140636,1133336,729105,195124,15112,193994,7301,21350325,21026163
2016:Q1,BabyBoom,54284198,12929907,10708553,2221354,41354290,4481919,911805,1830696,1728017,102679,630435,598302,32133,10840635,783899,1574191,3875291,10458257,5509572,457590,5027840,5011425,3700372,970451,108005,232598,16415,49256358,44356940
2016:Q1,GenX,18571809,7296315,5993056,1303259,11275494,1577380,152574,256000,243603,12397,131345,120338,11007,2824063,336694,419465,1638941,1866839,1838556,233638,5308352,5300578,3851532,1325521,58441,65084,7774,13263457,34638931
2016:Q1,Millennial,4147898,2227634,1588910,638724,1920264,551261,27510,144755,116919,27836,21793,21575,218,291666,81537,44945,224963,210459,227600,93776,2122000,2120285,1152680,921127,42322,4156,1715,2025898,25499526
2016:Q2,Silent,22560808,6101130,5243107,858023,16459678,2421102,506538,1122695,1086441,36255,309020,258485,50534,5873433,367093,38214,490304,2809233,2204979,317066,1144145,1136864,725056,196441,14689,200677,7282,21416663,20731158
2016:Q2,BabyBoom,55242568,13119945,10886663,2233281,42122623,4531713,874906,1902143,1835351,66792,646065,615047,31018,11201378,810826,1596278,3925982,10488433,5681158,463741,5021801,5004768,3692303,974167,102662,235637,17033,50220767,44277373
2016:Q2,GenX,18952295,7459266,6141217,1318049,11493029,1552605,143727,258934,251161,7774,131624,120574,11050,2911133,337985,440097,1673657,1952230,1854012,237025,5360840,5352907,3878413,1348834,60465,65195,7933,13591454,34609981
2016:Q2,Millennial,4425563,2407399,1725028,682371,2018165,562423,28564,147834,127167,20667,24689,24539,150,311465,83734,49013,240731,219556,251499,98656,2195061,2193284,1183538,957380,46924,5441,1778,2230502,26134775
2016:Q3,Silent,22551124,6113303,5251746,861557,16437821,2413841,491818,1051862,1039954,11908,286960,237237,49723,5973012,361471,32410,493452,2785549,2230216,317230,1145570,1138664,720897,196306,14277,207185,6905,21405554,20421720
2016:Q3,BabyBoom,56244596,13361421,11112588,2248833,42883175,4680981,856147,1836161,1811937,24224,639277,609552,29725,11586611,833179,1621984,4012666,10527337,5820681,468152,4993052,4976137,3663970,975801,96598,239768,16915,51251544,44193112
2016:Q3,GenX,19464631,7654097,6341115,1312982,11810534,1595919,140310,251817,249110,2707,133430,122386,11044,3009461,336834,462051,1744209,2038379,1858682,239443,5433662,5426341,3916991,1381043,62978,65329,7321,14030969,34584751
2016:Q3,Millennial,4629152,2485006,1797186,687819,2144147,604610,30066,147067,138474,8593,24678,24624,54,334033,86772,53362,263538,228381,268429,103212,2313857,2311938,1244229,1008470,52339,6900,1919,2315296,26782161
2016:Q4,Silent,22118614,6056652,5202856,853796,16061962,2401674,474385,985187,985187,0,277621,228853,48769,5862626,350000,35822,493680,2723945,2142414,314610,1120991,1114587,705328,200058,13439,195763,6404,20997623,20097016
2016:Q4,BabyBoom,56366595,13516484,11269638,2246846,42850111,4726818,846729,1726169,1726169,0,615963,585990,29973,11730503,824522,1583400,3994364,10559383,5764669,477591,4961038,4944821,3628924,989447,101602,224847,16217,51405557,44105623
2016:Q4,GenX,20262225,7851925,6514466,1337459,12410300,1674978,142126,252912,252912,0,144014,132372,11642,3196933,350110,472460,1799646,2132737,1998198,246186,5478494,5471523,3945839,1395188,58589,71907,6971,14783731,34564317
2016:Q4,Millennial,4824221,2614543,1915916,698627,2209678,630971,31122,137449,137449,0,21732,21612,120,333192,92861,55214,274750,246715,277179,108494,2419968,2417862,1311959,1051742,49668,4493,2106,2404253,27441847
2017:Q1,Silent,21996724,5985208,5142290,842918,16011515,2403009,451862,966514,966514,0,275144,227866,47278,6004927,342529,33038,506061,2664881,2055272,308279,1092329,1085893,688758,197529,12363,187243,6436,20904395,19758579
2017:Q1,BabyBoom,57334720,13660364,11412023,2248341,43674357,4817518,827456,1724169,1724169,0,626778,596799,29980,12354809,826680,1603654,4078397,10624162,5709729,481004,4917706,4901058,3576135,974769,105596,244559,16648,52417015,44015454
2017:Q1,GenX,21494872,8095557,6724613,1370944,13399315,1784015,141078,263276,263276,0,151948,139712,12235,3607467,369452,502052,1960601,2229480,2140500,249446,5492281,5484468,3974621,1379629,53177,77040,7813,16002591,34548774
2017:Q1,Millennial,5129805,2762892,2039892,723000,2366913,672498,31938,136582,136582,0,23549,23388,161,377825,97299,58824,306393,263107,286782,112117,2531184,2529009,1398065,1078491,46211,6242,2175,2598621,28112041
2017:Q2,Silent,21815461,5916877,5085962,830915,15898584,2352902,436120,973336,973336,0,268292,221599,46694,5999480,332916,32114,512587,2603923,2083913,303001,1070550,1064271,673085,199639,12812,178734,6279,20744911,19408532
2017:Q2,BabyBoom,58153200,13853458,11609892,2243566,44299742,4765353,821170,1784166,1784166,0,614359,583831,30528,12724108,823369,1606100,4120158,10680313,5874155,486489,4907723,4891040,3531745,982063,112971,264261,16683,53245477,43922924
2017:Q2,GenX,22620644,8385907,6990320,1395587,14234737,1797203,143912,279635,279635,0,161516,148500,13016,3908512,385837,525817,2082333,2326274,2369714,253983,5541325,5533084,4011020,1385087,54790,82187,8241,17079319,34537970
2017:Q2,Millennial,5395781,2888961,2152960,736001,2506819,668210,33130,135546,135546,0,22032,21745,286,399335,102815,62026,331496,280831,354917,116482,2660616,2658325,1487022,1115942,47277,8084,2291,2735164,28790468
2017:Q3,Silent,21540098,5844777,5026009,818767,15695321,2321732,440739,929368,929368,0,259777,215436,44342,6006492,324812,31054,520672,2542233,2015927,302514,1045639,1039587,658231,200163,11906,169287,6051,20494459,19048997
2017:Q3,BabyBoom,58838728,14045019,11808224,2236796,44793708,4771556,856248,1723273,1723273,0,601740,571608,30132,13132644,824289,1609939,4179861,10735868,5857561,500731,4891886,4875324,3499999,986183,116799,272343,16562,53946841,43828353
2017:Q3,GenX,23743598,8645476,7228423,1417053,15098121,1849733,159300,284336,284336,0,170628,157010,13619,4233423,404656,550011,2225965,2423573,2532765,263731,5595612,5587102,4052810,1396189,50237,87866,8510,18147985,34531755
2017:Q3,Millennial,5661442,3026757,2283220,743536,2634685,682766,35566,134501,134501,0,20415,20134,281,425487,107736,65363,361778,299209,378081,123783,2793819,2791392,1572015,1166667,44204,8505,2427,2867623,29474847
2017:Q4,Silent,21419863,5748803,4933400,815404,15671059,2303159,448950,917584,917584,0,245903,203295,42607,6137842,316743,29414,529626,2480434,1964117,297288,1024916,1019116,642714,202775,11647,161980,5800,20394947,18682098
2017:Q4,BabyBoom,59896954,14205089,11959852,2245237,45691865,4819239,900636,1740578,1740578,0,561647,531532,30115,13798950,825419,1620002,4252342,10794207,5871998,506847,4911248,4894865,3468375,999436,122172,304883,16383,54985706,43732060
2017:Q4,GenX,25064077,8906913,7457371,1449541,16157164,1930229,178060,296845,296845,0,181288,166909,14379,4683096,423680,576169,2386721,2521573,2710739,268764,5651715,5642992,4089895,1411945,48712,92440,8723,19412362,34529977
2017:Q4,Millennial,5967173,3153365,2395911,757454,2813808,711684,38377,133195,133195,0,14609,14271,338,479737,112734,68983,396541,317912,411387,128651,2927987,2925414,1653520,1216596,43072,12225,2573,3039186,30162903
2018:Q1,Silent,20969200,5682645,4875919,806726,15286554,2305773,429259,923137,923137,0,237961,197354,40607,5924279,307334,31811,522161,2416530,1896046,292265,994342,988330,624047,199131,11615,153537,6012,19974858,18309957
2018:Q1,BabyBoom,60224805,14441812,12189380,2252431,45782993,4935989,887562,1803252,1803252,0,550344,520372,29972,13805387,822737,1586990,4189133,10834265,5853849,513486,4851510,4834244,3400355,982922,128214,322753,17265,55373295,43634363
2018:Q1,GenX,26013508,9230851,7744109,1486742,16782656,2057026,179182,314688,314688,0,189952,174781,15171,4834651,440655,588694,2406030,2618938,2878674,274166,5659827,5649795,4108813,1395002,48307,97673,10032,20353681,34532485
2018:Q1,Millennial,6259206,3342976,2559995,782981,2916231,765650,39553,131254,131254,0,12996,12616,380,464638,118512,71338,402557,338744,437182,133806,3055522,3052918,1753323,1242828,42648,14119,2604,3203685,30852356
2018:Q2,Silent,20616434,5586262,4788062,798200,15030172,2255178,426500,946277,946277,0,231152,192777,38374,5830946,299357,32228,522238,2353867,1846524,285907,969391,963647,608043,199566,12545,143492,5744,19647043,17934698
2018:Q2,BabyBoom,60767600,14582202,12324051,2258152,46185398,4893582,910821,1916799,1916799,0,545376,515664,29712,14053500,823999,1574240,4193064,10884757,5871509,517751,4808288,4791239,3347975,985537,137502,320226,17049,55959312,43535581
2018:Q2,GenX,27040103,9504838,7983726,1521112,17535265,2077879,191908,338837,338837,0,198098,182102,15997,5103080,459924,607696,2498645,2717421,3063549,278229,5709181,5698968,4147388,1395157,52590,103833,10213,21330922,34539128
2018:Q2,Millennial,6484864,3469791,2666355,803436,3015073,763655,41889,127680,127680,0,12301,11892,409,474884,123676,74378,424067,359158,475134,138252,3202003,3199245,1862653,1277934,45418,13240,2759,3282861,31540930
2018:Q3,Silent,20410722,5481582,4694652,786930,14929140,2196068,413671,983971,983971,0,224948,188856,36092,5905434,291857,32542,528214,2292933,1778352,281150,944699,939041,593065,199718,11934,134324,5658,19466023,17558442
2018:Q3,BabyBoom,61680111,14704257,12445342,2258914,46975855,4824047,912435,2079950,2079950,0,543506,514064,29443,14651782,826498,1562063,4252578,10948406,5849560,525028,4784164,4766910,3307704,991477,141749,325980,17255,56895947,43436034
2018:Q3,GenX,28224893,9733481,8181739,1551741,18491412,2080908,197942,369179,369179,0,206014,189118,16896,5539975,479982,626920,2654015,2817215,3235132,284130,5770696,5759866,4191315,1409407,49536,109608,10830,22454197,34549755
2018:Q3,Millennial,6761346,3617304,2797172,820132,3144042,750595,43604,120971,120971,0,12058,11617,441,525320,128683,77489,459736,378800,502960,143826,3361384,3358515,1967966,1333977,43065,13507,2869,3399962,32226345
2018:Q4,Silent,19049253,5360940,4576722,784219,13688313,2178849,440872,1011477,1011477,0,214620,180794,33826,4849994,277231,41365,489607,2225599,1681162,277537,919661,914456,576468,201305,13332,123352,5205,18129593,17183314
2018:Q4,BabyBoom,59781607,14813734,12543526,2270207,44967873,4887944,1005940,2225768,2225768,0,521556,492345,29211,12913014,807199,1452994,3912436,10943107,5763378,534536,4739880,4723319,3260522,1002268,152971,307558,16562,55041726,43336040
2018:Q4,GenX,27921157,9942009,8356102,1585908,17979148,2173458,234481,398299,398299,0,214654,196754,17900,4892411,487699,616066,2375119,2912779,3382768,291415,5824453,5813924,4219385,1421581,56421,116538,10529,22096704,34564215
2018:Q4,Millennial,6678277,3741442,2910170,831271,2936835,786736,48370,112310,112310,0,8636,8148,489,299458,137743,77428,398768,405183,511896,150307,3506094,3503012,2063304,1381888,47603,10217,3082,3172183,32906326
2019:Q1,Silent,19562865,5280281,4515674,764607,14282583,2168114,456259,1038343,1038343,0,208472,176669,31802,5515168,272221,35696,512114,2172159,1633799,270239,886529,881299,558511,197473,11282,114034,5229,18676336,16811435
2019:Q1,BabyBoom,62484872,14950379,12677955,2272424,47534493,4975471,1075840,2380508,2380508,0,518514,489324,29190,14753632,816357,1506684,4125938,11066509,5778192,536848,4667948,4650923,3206264,986662,151782,306215,17026,57816924,43235920
2019:Q1,GenX,30058187,10182998,8553133,1629865,19875190,2282172,264322,429115,429115,0,222534,203432,19102,5921375,511680,655846,2702364,3017460,3573829,294494,5816883,5805466,4232357,1404280,46202,122626,11417,24241304,34582357
2019:Q1,Millennial,7332734,4013670,3132634,881036,3319064,832705,52484,100803,100803,0,8163,7569,594,498977,141633,82786,473463,419890,553906,154255,3607672,3604506,2149038,1406066,40042,9360,3166,3725062,33578593
2019:Q2,Silent,19304215,5172403,4422965,749437,14131812,2109667,433211,1074290,1074290,0,204393,174749,29643,5505325,263949,33323,515804,2098169,1629483,264197,865767,860884,545006,198365,11397,106115,4884,18438447,16444929
2019:Q2,BabyBoom,63407223,15066515,12796182,2270333,48340708,4905692,1055613,2577802,2577802,0,526005,496874,29131,15196826,815063,1524456,4172176,11141100,5884589,541385,4694207,4677654,3204932,995172,158559,318991,16554,58713015,43135990
2019:Q2,GenX,31292730,10438012,8775930,1662082,20854718,2286179,263765,465165,465165,0,230124,209699,20426,6303600,529748,684464,2850170,3137222,3805336,298945,5868923,5857574,4272302,1410544,46766,127963,11349,25423807,34604029
2019:Q2,Millennial,7653941,4169300,3264555,904745,3484641,817554,53725,83730,83730,0,9380,8668,712,532661,147465,87026,508613,457016,628430,159043,3710797,3707440,2208724,1448040,40016,10660,3357,3943144,34240869
2019:Q3,Silent,18758163,5044110,4294336,749774,13714053,2068029,473404,1053934,1053934,0,201994,174620,27374,5270832,256024,32483,511782,2025286,1562730,257556,842117,837307,531283,197687,10379,97958,4810,17916045,16085918
2019:Q3,BabyBoom,63639890,15190173,12908565,2281608,48449717,4888814,1190299,2589207,2589207,0,542250,513191,29060,15152068,814165,1524589,4147094,11204694,5852109,544427,4685917,4669158,3183914,999518,160146,325580,16759,58953972,43036572
2019:Q3,GenX,32256622,10714384,9022099,1692285,21542238,2325890,317600,482195,482195,0,237681,215777,21904,6462556,548087,707615,2920676,3255985,3981399,302554,5922240,5910263,4312338,1422831,41539,133556,11976,26334382,34629081
2019:Q3,Millennial,7784917,4219859,3318803,901056,3565059,822193,60185,77911,77911,0,12057,11206,851,504738,153228,90705,525982,495782,659000,163278,3846107,3842635,2291726,1504121,35738,11050,3472,3938811,34890876
2019:Q4,Silent,19061279,4986850,4236434,750416,14074429,2085704,493216,1003845,1003845,0,191877,166342,25535,5719921,254229,31472,495734,1958982,1581012,258436,814607,809901,519035,189784,11339,89743,4706,18246672,15736407
2019:Q4,BabyBoom,65128135,15346528,13044838,2301689,49781608,5056545,1256992,2495605,2495605,0,550080,520800,29280,16114416,821972,1504874,4296944,11226216,5901305,556658,4675454,4658736,3151360,1008749,156896,341732,16718,60452681,42938029
2019:Q4,GenX,33215570,10814750,9115315,1699435,22400820,2462809,343000,484534,484534,0,226143,204821,21321,6787774,551071,750385,3125824,3434239,3925462,309580,5965541,5953675,4326406,1448906,47698,130665,11866,27250030,34657410
2019:Q4,Millennial,8525651,4410726,3490923,919803,4114925,918186,64648,103981,103981,0,13077,10570,2507,739869,158976,103582,603882,543238,693676,171811,3988498,3984892,2388879,1544752,38265,12995,3606,4537153,35526434
2020:Q1,Silent,17581930,4971272,4223830,747442,12610658,2104343,582669,970134,966526,3608,202944,178965,23980,4286506,249912,41968,419311,1878356,1620436,254080,783206,778177,505477,176082,14066,82552,5029,16798724,15397929
2020:Q1,BabyBoom,61854896,15611749,13295363,2316387,46243147,5231976,1504628,2452697,2442765,9932,660105,630590,29515,12774771,821287,1337964,3827422,11072026,6002304,557967,4634287,4616453,3104615,984419,161590,365829,17834,57220609,42840910
2020:Q1,GenX,31615176,11027576,9323417,1704159,20587599,2606235,434045,492105,489851,2254,215288,194458,20830,5098697,549138,748638,2642056,3599600,3891677,310119,5966635,5953690,4325906,1436774,63620,127389,12945,25648541,34689111
2020:Q1,Millennial,8631183,4629718,3691178,938540,4001465,1020556,75343,125573,125379,194,30613,26573,4040,425223,166355,111701,513889,608951,747146,176115,4102685,4099076,2484277,1550564,47911,16324,3609,4528498,36145753
2020:Q2,Silent,18570919,4958326,4220456,737870,13612593,2177597,618808,878225,847175,31050,194616,172166,22450,5314392,252691,33241,429594,1811033,1648356,254040,750046,745254,492759,165088,13811,73596,4792,17820872,15071897
2020:Q2,BabyBoom,65272531,15898863,13583134,2315729,49373668,5608338,1621581,2185888,2110341,75547,669076,639521,29556,15140698,844289,1416152,4204313,11034771,6080280,568281,4550297,4532871,3047280,967574,154325,363691,17426,60722234,42745809
2020:Q2,GenX,33782195,11228836,9531512,1697324,22553358,2886277,478308,471633,453640,17993,206051,185738,20313,6096355,561163,820625,3093997,3774326,3848519,316102,5956993,5944532,4332978,1422554,63766,125234,12461,27825202,34724327
2020:Q2,Millennial,9777815,4871438,3926757,944681,4906376,1211430,81872,153720,153720,0,31757,26362,5395,835918,169238,128462,652480,664122,793338,184039,4211844,4208059,2604078,1542176,46361,15444,3785,5565971,36747141
2020:Q3,Silent,19001423,4978721,4226859,751862,14022702,2175482,577342,823523,823523,0,182425,161201,21225,5830249,255032,28651,419342,1742980,1730683,256992,728281,723633,484073,156287,13329,69944,4647,18273142,14759726
2020:Q3,BabyBoom,67158707,16256555,13883166,2373389,50902152,5717237,1535854,2094199,2094199,0,653374,623661,29712,16385962,866079,1445380,4364868,10962186,6291865,585150,4558579,4541325,3006329,966395,146445,422155,17254,62600128,42653321
2020:Q3,GenX,35074288,11518989,9781652,1737337,23555299,2987739,448117,459794,459794,0,197185,177271,19915,6571870,572579,877661,3305980,3946486,3861785,326101,6014542,6002323,4377483,1441627,62639,120574,12219,29059746,34763203
2020:Q3,Millennial,10671766,5139845,4136519,1003326,5531921,1292425,81524,168466,168466,0,29043,22344,6698,1103482,172297,143778,733356,723598,889212,194740,4407616,4403682,2756546,1578397,44027,24713,3933,6264150,37328905
2020:Q4,Silent,20037857,5017143,4254016,763127,15020714,2221386,550289,815915,815915,0,180677,160653,20023,6805929,260235,25009,423176,1687561,1795426,255113,708209,703805,472927,149045,13960,67872,4405,19329647,14462828
2020:Q4,BabyBoom,70918192,16690059,14264733,2425327,54228133,6004417,1485173,2127848,2127848,0,689057,659339,29719,18829455,898096,1464837,4667079,11003913,6466941,591316,4528541,4511762,2901992,969778,143742,496251,16779,66389651,42564040
2020:Q4,GenX,37289159,11857165,10084061,1773104,25431995,3210751,431055,473366,473366,0,189306,169813,19493,7613603,590136,931533,3674182,4128561,3859809,329692,6062308,6050643,4406173,1461158,67755,115556,11665,31226852,34805881
2020:Q4,Millennial,11853491,5438042,4381414,1056628,6415449,1453199,82136,182162,182162,0,34520,26665,7855,1528989,173286,158950,855343,772101,973677,201086,4663200,4659085,2971105,1604873,46230,36877,4115,7190291,37889353
2021:Q1,Silent,20510306,5089488,4324351,765136,15420818,2282236,561688,676596,676596,0,176576,156953,19623,7293185,257210,26883,408500,1626400,1859102,252444,684165,679511,462050,138894,13985,64583,4653,19826141,14182619
2021:Q1,BabyBoom,72942858,17226616,14762581,2464035,55716243,6351651,1537313,1727510,1727510,0,706661,676117,30544,20134411,900884,1407056,4761170,10950699,6643561,595328,4471406,4453682,2809141,953656,138838,552046,17725,68471452,42478561
2021:Q1,GenX,38765220,12262514,10457785,1804729,26502706,3475897,451429,411513,411513,0,182190,162676,19514,8125125,590488,962060,3810628,4302846,3858523,332007,6081549,6068971,4428104,1459983,69501,111384,12578,32683671,34852506
2021:Q1,Millennial,12981120,5844071,4726591,1117480,7137049,1644235,86495,190327,190327,0,37395,28068,9327,1810779,179932,171606,918813,830657,1060321,206489,4874665,4870531,3163507,1614686,46126,46211,4134,8106455,38426793
2021:Q2,Silent,21255890,5288027,4496076,791951,15967863,2259443,552441,635898,623257,12641,174557,155472,19085,7841365,259352,24471,403089,1570203,1997414,249629,681757,677297,466450,137460,14038,59349,4460,20574133,13920512
2021:Q2,BabyBoom,75946462,18218023,15648824,2569199,57728439,6379620,1532252,1633096,1603924,29172,733785,702667,31118,21635930,921701,1411702,4947237,10923240,7011383,598493,4563434,4546074,2834330,997301,134389,580053,17360,71383028,42397477
2021:Q2,GenX,40692803,12993265,11103046,1890219,27699538,3526212,451029,401491,393533,7958,175651,156207,19443,8732910,601578,1011093,4049021,4479500,3937227,333826,6331536,6319397,4601295,1538471,71390,108241,12139,34361267,34903221
2021:Q2,Millennial,14304658,6459937,5221878,1238058,7844721,1695868,88647,196334,195759,575,41728,31078,10650,2122435,182957,186529,1009358,886865,1222547,211453,5233488,5229188,3420095,1711952,46198,50943,4301,9071169,38939532
2021:Q3,Silent,21457501,5422207,4611775,810432,16035293,2246982,533835,649031,615880,33151,175736,157111,18624,7863994,258457,24345,378975,1511494,2142482,249963,669364,664971,464404,131468,14898,54202,4393,20788137,13677922
2021:Q3,BabyBoom,77254762,18974163,16326557,2647606,58280600,6439459,1499055,1692109,1619568,72541,776460,744757,31704,21808390,930851,1383632,4907291,10831515,7403370,608467,4638047,4620694,2875659,1005875,133669,605491,17352,72616715,42321383
2021:Q3,GenX,41597735,13541394,11589970,1951423,28056341,3598773,440473,421942,401584,20359,169905,150499,19406,8718775,605784,1050190,4034808,4650205,4025655,339831,6447901,6435833,4685675,1566870,78079,105209,12068,35149834,34958169
2021:Q3,Millennial,15328056,6977422,5653266,1324156,8350634,1761829,89548,205699,205699,0,48529,36582,11947,2256333,188203,200401,1032823,949863,1398105,219300,5389830,5385405,3524450,1755974,49673,55307,4425,9938226,39425878
