Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2012:Q3,ageunder40,6608968,3260581,2319462,941118,3348387,698718,45786,52028,52028,0,16087,7664,8423,742516,148428,84511,455096,401637,564411,139168,3417050,3413968,2287028,1087338,19740,19863,3082,3191918,35215789
2012:Q4,age70plus,16023654,4264549,3516640,747909,11759106,2084332,423924,1414546,1019373,395172,351398,308374,43024,3397058,253636,42502,294504,1929175,1328643,239389,854876,850664,587543,156862,13549,92710,4212,15168779,19433187
2012:Q4,age55to69,35284025,8464879,6870965,1593914,26819146,2713001,953278,1933893,1433954,499940,525337,476974,48363,6091796,580326,971403,2262655,7489629,2947017,350813,3545039,3534243,2610204,617180,78413,228445,10796,31738986,31069272
2012:Q4,age40to54,22960793,7234239,5798010,1436229,15726554,1809080,267771,750035,539750,210286,171607,148689,22918,3664446,412927,635819,2019764,3173168,2576652,245284,5259758,5251735,4057261,1031499,37042,125932,8024,17701035,35418779
2012:Q4,ageunder40,6760529,3297649,2348260,949389,3462881,754995,49227,50343,50343,0,15401,6910,8490,763150,148021,85992,467062,403598,583707,141385,3398607,3395569,2249577,1107363,20044,18585,3038,3361922,35308882
2013:Q1,age70plus,16748982,4397196,3638127,759069,12351786,2130331,408231,1360708,1007959,352749,357206,315498,41708,3905595,256861,44854,315474,1996318,1334726,241481,811182,806669,542551,150614,12532,100972,4513,15937800,19556904
2013:Q1,age55to69,36522819,8695704,7089136,1606568,27827114,2719396,922296,1815738,1363791,451947,502467,454335,48131,6841881,593774,1010969,2376178,7730393,2958799,355221,3640096,3628787,2683754,622200,79748,243084,11310,32882722,31405871
2013:Q1,age40to54,23423272,7237510,5813927,1423583,16185762,1787194,242647,683310,508493,174817,173278,149310,23968,3989180,409648,648717,2130640,3226688,2650488,243973,5151892,5143712,3967419,1018733,36679,120881,8180,18271380,35326256
2013:Q1,ageunder40,7056107,3365251,2401382,963869,3690856,780495,45947,57869,56422,1447,12482,3767,8715,892117,147671,89202,499910,419623,603253,142287,3426369,3423306,2261267,1122226,20300,19512,3063,3629738,35391314
2013:Q2,age70plus,16989406,4510076,3750013,760063,12479330,2178821,401968,1209299,960072,249227,400015,359640,40374,3958085,257842,45340,320172,2059004,1403833,244949,823381,818226,544032,156249,11789,106157,5155,16166025,19683630
2013:Q2,age55to69,36941495,8909685,7290555,1619130,28031810,2725553,911671,1559464,1228005,331458,498968,451194,47774,6940365,604151,1024527,2383362,7952223,3070686,360840,3688809,3676680,2699014,642818,83353,251496,12129,33252686,31734865
2013:Q2,age40to54,23563219,7317594,5903815,1413778,16245625,1766605,225626,575023,462781,112242,180797,155890,24907,4011716,404641,648440,2148243,3270964,2770040,243531,5111187,5102603,3926286,1022302,37973,116042,8584,18452032,35238793
2013:Q2,ageunder40,7322728,3459139,2495291,963848,3863589,807206,44197,92128,67615,24513,13566,4668,8899,920743,146995,90464,512432,435915,656256,143686,3428040,3424939,2244732,1138824,21400,19983,3101,3894688,35458600
2013:Q3,age70plus,17553682,4600343,3841066,759277,12953339,2237267,410551,1190986,965741,225245,410004,370884,39120,4201142,262938,47882,339128,2127105,1476399,249938,830270,825558,546734,162114,10226,106483,4712,16723413,19813267
2013:Q3,age55to69,38025248,9157024,7518970,1638054,28868224,2742321,933772,1501411,1201205,300206,479563,432157,47406,7306482,619777,1066249,2478210,8187313,3185343,367784,3732798,3720823,2726452,663824,80720,249827,11975,34292450,32052757
2013:Q3,age40to54,24022390,7404657,5993666,1410990,16617734,1757145,219602,536895,443528,93367,182881,157134,25747,4154173,402824,662319,2244734,3321641,2891484,244036,5094372,5086186,3902975,1037146,34790,111275,8185,18928019,35157853
2013:Q3,ageunder40,7634913,3557501,2599360,958141,4077411,841075,44676,96993,68352,28641,11276,2220,9057,990607,146654,93732,542291,453305,711186,145615,3452643,3449552,2242420,1167213,20180,19738,3091,4182270,35506254
2013:Q4,age70plus,18249787,4729321,3962209,767112,13520466,2256228,422889,1133289,904996,228292,419812,378827,40984,4543519,272313,49122,371619,2240378,1550479,260820,894455,889296,557994,169727,11093,150482,5159,17355332,19945692
2013:Q4,age55to69,39179657,9282871,7634795,1648076,29896787,2800681,932666,1410496,1104954,305542,495390,449202,46188,7769727,628148,1116569,2648930,8413648,3305496,375034,3832437,3820036,2732815,675860,87390,323970,12401,35347221,32356560
2013:Q4,age40to54,24328898,7503862,6094330,1409531,16825037,1766026,220528,511291,415210,96081,183403,159127,24276,4284330,402877,676859,2336429,3348897,2846562,247835,5105011,5096612,3889153,1058961,39068,109431,8398,19223888,35084281
2013:Q4,ageunder40,7663652,3549063,2596448,952615,4114588,832299,45658,116274,85538,30736,14222,6142,8081,988406,146650,95977,561531,462984,702430,148157,3454080,3450967,2217162,1185919,23745,24140,3114,4209572,35531400
2014:Q1,age70plus,18961550,4868406,4091793,776613,14093144,2305524,431365,1139678,917613,222065,438210,395633,42577,4909028,280516,48426,386924,2308908,1579928,264637,930778,925215,577898,172133,11190,163995,5563,18030772,20080701
2014:Q1,age55to69,40156468,9404077,7754361,1649716,30752391,2903066,921700,1437165,1137526,299639,515215,470431,44784,8264857,634521,1139938,2709856,8498782,3352162,375128,3818743,3805961,2719461,664406,87210,334884,12781,36337726,32645325
2014:Q1,age40to54,24442873,7533732,6132376,1401355,16909141,1813604,218759,512938,418402,94536,185187,162334,22853,4428173,402005,678319,2334351,3314154,2774396,247255,5097392,5088816,3876892,1066792,38490,106641,8575,19345481,35016426
2014:Q1,ageunder40,7664224,3553905,2602521,951383,4110319,847130,46020,127022,93396,33626,18407,11280,7127,991114,146426,96241,559766,459433,671114,147647,3423829,3420698,2178228,1193484,24870,24116,3132,4240395,35537607
2014:Q2,age70plus,19696373,5011642,4224453,787189,14684731,2324413,425268,1155681,898642,257039,425601,381496,44105,5269526,291004,48277,408840,2380526,1685154,270442,973465,967343,601180,182162,11574,172427,6122,18722908,20218065
2014:Q2,age55to69,41222394,9547690,7886835,1660855,31674704,2957945,878420,1456170,1113639,342531,521203,477760,43443,8750750,643477,1170860,2812121,8586526,3520366,376867,3824838,3811545,2709527,677891,89341,334786,13293,37397556,32918610
2014:Q2,age40to54,24692459,7652697,6250452,1402245,17039762,1821182,207583,520377,408015,112361,182462,160970,21492,4567638,402769,683549,2368486,3282717,2755137,247862,5121751,5112894,3877617,1091924,39796,103556,8857,19570708,34952018
2014:Q2,ageunder40,7713809,3591831,2644576,947255,4121978,837094,44256,135947,103185,32762,19510,13284,6227,992618,146362,97015,565858,456298,679154,147866,3412387,3409233,2146681,1212025,27195,23332,3154,4301422,35530052
2014:Q3,age70plus,20058751,5177627,4372484,805143,14881124,2352090,442600,1154824,899363,255461,435794,390375,45419,5218729,298718,46139,415459,2448717,1793762,274293,981435,975520,621854,190942,11585,151138,5915,19077316,20357555
2014:Q3,age55to69,41627942,9707000,8033744,1673255,31920942,3024274,884287,1464933,1122979,341954,537794,495793,42001,8645103,648301,1173991,2815935,8657130,3692775,376419,3767909,3754798,2708268,688586,88041,269904,13110,37860033,33175977
2014:Q3,age40to54,24571530,7730835,6327363,1403472,16840695,1839320,211350,519136,406037,113099,183085,162905,20181,4456636,401404,675803,2321600,3245678,2739424,247259,5152135,5143540,3882426,1123837,38479,98798,8595,19419395,34888787
2014:Q3,ageunder40,7656047,3613764,2662107,951657,4042282,833623,45816,146522,110998,35524,23401,18038,5363,909435,145968,95848,553849,451826,688768,147226,3412352,3409206,2123369,1239580,28157,18100,3146,4243694,35513915
2014:Q4,age70plus,20658845,5326897,4506782,820115,15331948,2378243,459167,1124366,881111,243255,408495,361776,46719,5482802,310229,45704,433082,2522048,1888654,279158,1014432,1008650,642348,200331,11974,153996,5782,19644413,20498945
2014:Q4,age55to69,42438617,9812145,8134180,1677965,32626472,3086427,886813,1427046,1098416,328630,538243,497570,40673,8986196,657710,1200813,2888819,8736410,3841319,376674,3769157,3756170,2708039,702225,89763,256143,12987,38669460,33416986
2014:Q4,age40to54,24637941,7755187,6355727,1399460,16882754,1854711,214360,504659,395914,108745,178728,159798,18930,4537074,402706,679400,2333668,3214213,2716014,247220,5180715,5172328,3888737,1148370,39742,95479,8387,19457226,34824461
2014:Q4,ageunder40,7637291,3603244,2649024,954220,4034047,828677,47220,158177,118899,39278,23230,18671,4559,892492,145930,96348,554993,448461,691560,146960,3411381,3408240,2102343,1258613,30862,16422,3142,4225910,35494372
2015:Q1,age70plus,21247796,5480717,4645908,834809,15767080,2453831,461145,1122752,920734,202018,398094,350888,47206,5667107,321490,44556,450465,2594298,1969835,283507,1038924,1032671,656795,201134,12460,162281,6253,20208872,20642006
2015:Q1,age55to69,43210287,9932246,8247760,1684486,33278041,3221383,858097,1453051,1173231,279820,546415,507752,38662,9208828,666322,1217650,2958935,8805457,3965756,376148,3749762,3736365,2701009,689417,92050,253889,13397,39460526,33641197
2015:Q1,age40to54,24746181,7823189,6425478,1397711,16922992,1930134,208209,500755,410287,90468,176903,159222,17681,4568692,403676,678466,2344384,3179866,2685087,246820,5170534,5161937,3875395,1152369,41813,92361,8597,19575647,34756768
2015:Q1,ageunder40,7647957,3608845,2653510,955334,4039113,861076,46554,169061,125064,43997,25247,21505,3742,860219,145862,96193,555988,444533,687907,146472,3388506,3385347,2071283,1264146,34364,15554,3159,4259451,35476604
2015:Q2,age70plus,21674790,5669830,4808993,860837,16004959,2474768,466608,1075556,919667,155889,373749,326100,47648,5746629,328737,43365,459587,2665438,2081823,288699,1075397,1068760,673226,210196,13004,172334,6637,20599393,20786510
2015:Q2,age55to69,43672987,10083845,8380578,1703266,33589142,3271653,835761,1398858,1176042,222816,549146,512369,36777,9276887,669160,1233891,2975318,8864080,4138228,376159,3783018,3769298,2713919,705541,94535,255303,13720,39889969,33848169
2015:Q2,age40to54,24723391,7939307,6534847,1404460,16784084,1936559,204162,477131,407267,69864,173461,156974,16488,4537579,401636,677385,2312725,3142444,2674159,246842,5206244,5197503,3886677,1176913,44590,89323,8741,19517146,34683438
2015:Q2,ageunder40,7643253,3658652,2692130,966523,3984600,851552,46376,177360,132090,45271,25845,22855,2990,808563,145429,96050,547766,440098,699235,146326,3405748,3402574,2063829,1285101,38687,14956,3174,4237504,35465788
2015:Q3,age70plus,21626008,5799049,4928465,870584,15826959,2490946,496319,1182686,1028536,154150,349083,301506,47576,5297633,332984,39775,446371,2731906,2162159,297098,1105626,1099018,691454,219051,13391,175122,6607,20520382,20932229
2015:Q3,age55to69,43406775,10227202,8505547,1721655,33179573,3312646,859788,1600507,1379288,221219,552386,517801,34585,8582829,667590,1216922,2849445,8901440,4257034,378987,3794282,3780614,2725824,719721,95333,239736,13668,39612493,34037464
2015:Q3,age40to54,24361961,8108330,6694016,1414314,16253631,1936273,214235,519876,449711,70165,170260,154946,15314,4194564,397365,661381,2169495,3097239,2644332,248611,5250485,5241884,3900904,1208751,46231,85998,8601,19111477,34602200
2015:Q3,ageunder40,7470942,3683601,2726458,957144,3787341,838683,49498,183543,136305,47238,26663,24394,2270,658082,144764,93742,514834,434251,695819,147463,3433342,3430166,2058684,1315580,42688,13213,3176,4037601,35467102
2015:Q4,age70plus,22184300,5930443,5047743,882700,16253858,2550638,516480,1099063,1038435,60628,325474,277801,47673,5583577,342780,40209,469043,2810215,2209661,306719,1132860,1126206,716220,216224,14192,179571,6653,21051441,21078935
2015:Q4,age55to69,44154872,10336575,8601204,1735371,33818297,3417144,862990,1494215,1399828,94387,557221,524502,32719,8938646,672889,1255805,2949221,8967217,4320256,382693,3771054,3757378,2735541,695130,99419,227288,13676,40383819,34208642
2015:Q4,age40to54,24540707,8216633,6796562,1420072,16324073,1986939,218262,477916,450702,27214,167450,153238,14212,4286812,396840,670737,2207479,3065140,2595568,250930,5259718,5251208,3926896,1188671,52901,82741,8510,19280988,34510783
2015:Q4,ageunder40,7470452,3687279,2734797,952482,3783172,858111,51291,174085,143836,30249,27871,26245,1627,650349,144707,95277,522994,431497,677885,149105,3424316,3421134,2058641,1300199,50593,11702,3182,4046136,35485725
2016:Q1,age70plus,22732539,6091018,5185633,905385,16641521,2617341,521836,1133830,1076567,57263,331165,282770,48395,5731323,353128,39276,485415,2887467,2226387,314353,1156541,1149368,730800,217821,14502,186245,7173,21575998,21226400
2016:Q1,age55to69,44724531,10427515,8680105,1747410,34297016,3529819,836520,1563704,1473873,89831,576113,544592,31520,9091279,678441,1275835,3007560,9022313,4331243,384189,3755648,3741552,2736559,686741,98744,219508,14096,40968883,34361261
2016:Q1,age40to54,24580309,8277891,6855235,1422656,16302418,2043682,213435,489093,462892,26201,168325,155112,13213,4295963,396490,671561,2213033,3029347,2529522,251966,5260160,5251430,3921778,1195343,54758,79551,8729,19320149,34406916
2016:Q1,ageunder40,7457487,3702210,2740418,961792,3755277,882516,51070,180560,150343,30217,33079,32011,1068,617586,144799,95641,524450,428380,647165,150033,3426479,3423272,2044552,1312318,55874,10528,3207,4031008,35526836
2016:Q2,age70plus,23461627,6341736,5407376,934360,17119891,2624715,515166,1152110,1116479,35630,319355,270025,49330,5970405,367291,39305,503378,2971786,2332588,323793,1191648,1184090,745950,225896,14627,197617,7558,22269979,21374396
2016:Q2,age55to69,45526220,10613877,8858078,1755798,34912344,3550736,787422,1608914,1551358,57556,588383,557798,30585,9368772,688495,1309114,3074003,9064791,4484601,387113,3786324,3771937,2752803,700576,95888,222671,14386,41739897,34494884
2016:Q2,age40to54,24690840,8368293,6946992,1421301,16322548,2028489,201861,491855,475328,16527,167211,154929,12281,4355881,398492,678186,2225192,3004623,2516918,253841,5286593,5277742,3931798,1215269,54143,76532,8851,19404247,34288327
2016:Q2,ageunder40,7502546,3763834,2783569,980265,3738712,863904,49287,178728,156954,21774,36450,35895,555,602351,145361,96997,528101,428252,657541,151741,3457283,3454054,2048759,1335081,60082,10131,3230,4045262,35595612
2016:Q3,age70plus,24056483,6469410,5530702,938708,17587073,2685994,518045,1110218,1097950,12269,288367,238593,49774,6226438,379016,39565,527964,3059523,2420099,331844,1233076,1225829,767041,234671,14768,209349,7248,22823407,21522696
2016:Q3,age55to69,46261116,10742647,8968452,1774195,35518469,3650217,755779,1532089,1511525,20564,593924,564578,29346,9663847,694853,1345537,3179345,9109703,4604767,388408,3814780,3800719,2767713,713932,92603,226470,14061,42446337,34609070
2016:Q3,age40to54,24982320,8574922,7142517,1432405,16407398,2074423,195686,469884,464107,5778,164284,152919,11365,4422208,398546,686016,2267160,2981361,2493072,254758,5331528,5323009,3952032,1243725,53690,73563,8518,19650793,34152746
2016:Q3,ageunder40,7589584,3826846,2860964,965882,3762737,884716,48831,174715,165894,8822,37770,37708,63,590624,145839,98689,539396,429060,660069,153026,3506756,3503523,2059300,1369292,65131,9799,3233,4082827,35697233
2016:Q4,age70plus,24192366,6543879,5596084,947796,17648487,2738140,513766,1070885,1070885,0,285155,235534,49620,6257543,376799,44521,546745,3100821,2375806,338306,1248189,1241558,785079,245797,15198,195485,6630,22944178,21671136
2016:Q4,age55to69,46385800,10908293,9128915,1779379,35477507,3687634,738528,1425703,1425703,0,570030,541103,28926,9759043,685729,1328431,3188826,9127541,4572678,393363,3817005,3803567,2756393,735475,96823,214877,13437,42568796,34703774
2016:Q4,age40to54,25343605,8720070,7272496,1447575,16623535,2111146,194073,440406,440406,0,170059,158213,11847,4514498,406826,674930,2283041,2990340,2579314,258904,5340212,5331860,3947327,1257295,50278,76960,8353,20003393,33998888
2016:Q4,ageunder40,7649884,3867361,2905382,961979,3782522,897520,47995,164723,164723,0,34086,33976,110,592170,148138,99013,543828,444079,654661,156308,3575086,3571808,2103251,1397869,60998,9689,3278,4074798,35835056
2017:Q1,age70plus,24816057,6655661,5688519,967142,18160396,2815211,504268,1082237,1082237,0,308173,259149,49024,6608637,381008,53003,584970,3150103,2333135,339651,1269266,1262176,806318,247683,15503,192672,7090,23546791,21819820
2017:Q1,age55to69,47255047,11059105,9273501,1785604,36195942,3759425,711892,1413229,1413229,0,556808,528667,28141,10300886,684636,1357903,3312058,9163355,4542474,393276,3810784,3797035,2740189,726805,99865,230175,13749,43444262,34780535
2017:Q1,age40to54,26020015,8840927,7379249,1461678,17179088,2173940,189645,431916,431916,0,178478,166139,12339,4783837,419103,684078,2385345,3006677,2665944,260125,5325644,5316773,3943651,1246560,45800,80762,8870,20694371,33829418
2017:Q1,ageunder40,7865003,3948328,2977549,970779,3916675,928464,46529,163158,163158,0,33961,33810,151,651669,151213,102583,569079,461496,650729,157794,3627806,3624443,2147420,1409370,56179,11474,3363,4237198,36005164
2017:Q2,age70plus,25333934,6764002,5787213,976789,18569932,2815568,501917,1123432,1123432,0,313164,263823,49341,6791409,382210,60538,616670,3199059,2423110,342855,1298549,1291371,827985,257064,16311,190011,7178,24035386,21968913
2017:Q2,age55to69,47978302,11220251,9433930,1786322,36758051,3715175,697432,1453859,1453859,0,536958,508936,28022,10601044,679392,1373154,3389823,9192709,4723741,394763,3836928,3823196,2729754,740802,107169,245470,13732,44141374,34841288
2017:Q2,age40to54,26597839,9003621,7530387,1473234,17594218,2148198,188967,434116,434116,0,184593,171654,12939,4957134,429154,687021,2452876,3020480,2829456,262223,5338215,5329070,3945279,1251306,47977,84508,9145,21259624,33647988
2017:Q2,ageunder40,8075010,4057328,3087604,969724,4017682,904727,46016,161276,161276,0,31484,31262,222,681849,154180,105344,587205,479094,706393,160114,3706522,3703083,2199854,1433559,56393,13277,3439,4368488,36201819
2017:Q3,age70plus,25774786,6863861,5881432,982429,18910925,2847904,522141,1106652,1106652,0,316836,268818,48018,7001631,386027,68257,652877,3249225,2405591,353784,1321873,1314751,848872,265740,16631,183507,7122,24452913,22118584
2017:Q3,age55to69,48576180,11386241,9601171,1785070,37189939,3716444,721194,1389052,1389052,0,516277,489652,26625,10935036,677253,1389417,3489037,9220512,4732452,403266,3854142,3840554,2725001,753586,110076,251891,13588,44722039,34887966
2017:Q3,age40to54,27168884,9161237,7677177,1484060,18007646,2157455,200093,415396,415396,0,190367,176886,13480,5143644,440682,690400,2536457,3033896,2931013,268244,5353644,5344317,3949810,1262215,44182,88110,9327,21815240,33458248
2017:Q3,ageunder40,8264014,4150689,3186096,964594,4113325,903984,48424,160379,160379,0,29080,28831,250,717735,157531,108294,609906,497250,715278,165463,3797297,3793783,2259372,1467662,52257,14493,3514,4466717,36419281
2017:Q4,age70plus,26429687,6939148,5941110,998038,19490538,2903536,547454,1127790,1127790,0,298903,251574,47328,7386704,390125,76456,692769,3301216,2407853,357732,1356326,1349310,868951,277642,17184,185535,7016,25073360,22268999
2017:Q4,age55to69,49523163,11520002,9721834,1798168,38003161,3749860,753068,1391297,1391297,0,487507,461826,25681,11505104,675234,1410555,3604307,9248896,4772254,405080,3898418,3885020,2717881,775128,114910,277100,13398,45624745,34922504
2017:Q4,age40to54,27890758,9318473,7814486,1503987,18572285,2191172,213951,410135,410135,0,193023,178894,14128,5421194,452190,695877,2631952,3047927,3044376,270490,5369872,5360397,3950069,1275213,43243,91871,9475,22520886,33263849
2017:Q4,ageunder40,8504459,4236547,3269104,967443,4267912,919743,51549,158980,158980,0,24015,23713,302,786623,161027,111680,636202,516087,733758,168248,3891250,3887660,2317603,1502769,50266,17022,3590,4613209,36651813
2018:Q1,age70plus,26719044,7089165,6068620,1020545,19629880,2998122,541941,1171792,1171792,0,303227,256815,46412,7329016,392160,82148,707208,3350665,2391373,362228,1379678,1371758,891757,279528,17843,182631,7919,25339367,22420327
2018:Q1,age55to69,49753235,11734734,9926449,1808285,38018501,3837567,731574,1431396,1431396,0,467907,443376,24532,11462433,670400,1397062,3565016,9265547,4782344,407254,3882746,3868685,2693621,763347,120556,291160,14061,45870489,34946834
2018:Q1,age40to54,28293602,9502958,7982289,1520670,18790644,2265706,211397,412106,412106,0,198292,183458,14834,5463341,462248,686832,2612305,3057858,3147609,272949,5350585,5340354,3939946,1261592,43337,95479,10231,22943017,33068444
2018:Q1,ageunder40,8700837,4371427,3392047,979380,4329410,963043,50643,157037,157037,0,21826,21474,352,774165,164429,112792,635351,534406,744424,171293,3948192,3944490,2361216,1515416,49047,18811,3702,4752645,36893677
2018:Q2,age70plus,27125251,7188911,6149419,1039493,19936340,3005125,556154,1241218,1241218,0,312177,266888,45288,7434765,396639,89150,735478,3403317,2397604,364714,1403639,1395853,916441,288047,18959,172406,7786,25721612,22572734
2018:Q2,age55to69,50184549,11843514,10026415,1817099,38341036,3796933,743299,1513575,1513575,0,450403,427213,23190,11642619,668467,1399599,3602888,9287576,4828215,407462,3888703,3874862,2683130,771658,130203,289871,13840,46295847,34962893
2018:Q2,age40to54,28725416,9623974,8086816,1537158,19101442,2244559,219329,421225,421225,0,204080,188468,15612,5592873,473732,684749,2650988,3070651,3264900,274357,5363825,5353469,3945972,1260645,47915,98938,10356,23361591,32875683
2018:Q2,ageunder40,8873784,4486694,3499544,987150,4387090,943677,52335,153575,153575,0,20268,19866,402,792152,168119,115044,648659,553658,765998,173606,4032696,4028914,2420516,1537844,50978,19577,3782,4841088,37139135
2018:Q3,age70plus,27759547,7282547,6228002,1054545,20477000,2996784,558853,1334429,1334429,0,323362,279229,44134,7779284,401984,96273,775862,3459667,2380547,369955,1431462,1423404,940451,298487,19393,165073,8057,26328086,22726387
2018:Q3,age55to69,50974786,11951703,10130775,1820928,39023082,3733880,735116,1636583,1636583,0,434029,412245,21783,12142942,667443,1402405,3705983,9316684,4837941,410077,3907466,3893508,2678281,786583,133595,295050,13957,47067320,34972613
2018:Q3,age40to54,29289544,9727764,8176773,1550991,19561780,2207774,221186,435955,435955,0,210123,193626,16497,5845130,485673,682994,2738590,3087104,3370110,277141,5388162,5377441,3955987,1273561,45403,102490,10721,23901382,32689219
2018:Q3,ageunder40,9053195,4574609,3583356,991253,4478586,913179,52498,147105,147105,0,19013,18555,458,855156,171921,117343,674108,573898,777406,176960,4133854,4129978,2485331,1575948,47894,20806,3875,4919341,37382448
2018:Q4,age70plus,26710225,7332411,6262020,1070392,19377814,3063788,610967,1418831,1418831,0,318274,275254,43020,6534343,394684,97417,734763,3502675,2324780,377291,1449914,1442435,962393,310729,20781,148532,7479,25260311,22881456
2018:Q4,age55to69,49111879,12034481,10198818,1835663,37077398,3777158,809891,1743574,1743574,0,411645,391287,20358,10506852,650647,1327102,3342925,9304722,4788411,414473,3910270,3896904,2664101,804968,145707,282128,13367,45201609,34977928
2018:Q4,age40to54,28743901,9842571,8269759,1572812,18901330,2250594,249495,446311,446311,0,213650,196127,17523,5293677,489969,649140,2484065,3088700,3454773,280957,5406760,5396170,3954371,1283121,52496,106182,10590,23337141,32512701
2018:Q4,ageunder40,8864289,4648662,3655923,992738,4215627,935447,59311,139138,139138,0,15898,15373,525,620004,174572,114194,614177,590571,771241,181073,4223144,4219202,2538813,1608224,51342,20822,3942,4641145,37617878
2019:Q1,age70plus,28491846,7530434,6424267,1106167,20961412,3144953,650284,1507033,1507033,0,328163,285951,42212,7726680,404177,108795,808462,3573091,2331483,378291,1461486,1453482,982376,312494,20497,138114,8004,27030360,23038105
2019:Q1,age55to69,51597806,12221338,10383743,1837596,39376468,3838818,862821,1856887,1856887,0,395505,376399,19106,12141644,654527,1382379,3626259,9367953,4836583,413090,3872461,3858773,2640903,793242,142244,282384,13688,47725345,34980774
2019:Q1,age40to54,30004096,9909962,8326748,1583214,20094134,2307642,271295,456095,456095,0,219453,200700,18752,5979181,504468,669711,2706385,3120702,3577478,281724,5375795,5364693,3942235,1269447,43027,109984,11102,24628301,32349782
2019:Q1,ageunder40,9344911,4765594,3744638,1020956,4579317,967049,64505,128753,128753,0,14562,13944,618,841647,178719,120126,672774,614270,794181,182730,4269290,4265246,2580656,1619298,43540,21753,4043,5075621,37839688
2019:Q2,age70plus,29129298,7649860,6524793,1125066,21479438,3136722,641942,1613792,1613792,0,346352,305056,41296,7969437,407640,118040,848556,3619989,2395607,381362,1482789,1475147,998674,322105,21304,133064,7642,27646509,23196504
2019:Q2,age55to69,52397031,12319639,10482219,1837420,40077392,3774521,834028,2005209,2005209,0,382620,364921,17700,12498767,650890,1408694,3715483,9420677,4972972,413530,3905875,3892596,2641650,808704,148700,293542,13279,48491156,34983083
2019:Q2,age40to54,30580176,10004652,8409230,1595423,20575523,2273078,267292,468808,468808,0,226727,206536,20191,6184698,515451,678526,2787086,3155212,3735044,283602,5389451,5378343,3946056,1274625,43971,113691,11108,25190725,32204112
2019:Q2,ageunder40,9551605,4872079,3843391,1028688,4679526,934771,63053,113179,113179,0,14203,13477,725,885510,182244,124009,695638,637629,844214,185076,4361581,4357466,2644584,1646687,42763,23431,4115,5190024,38042139
2019:Q3,age70plus,29270688,7675014,6542077,1132937,21595674,3158625,715494,1637914,1637914,0,371693,331398,40295,7877464,411423,126248,874175,3665161,2374316,383161,1505631,1497704,1018941,331825,21397,125540,7927,27765057,23356819
2019:Q3,age55to69,52474932,12346712,10493761,1852951,40128220,3752399,944581,1994539,1994539,0,372242,356103,16139,12415907,647594,1420590,3720759,9467382,4979402,412826,3923858,3910460,2639093,822354,148764,300249,13398,48551074,34986790
2019:Q3,age40to54,31034508,10190138,8569338,1620799,20844371,2270865,308300,460697,460697,0,235394,213491,21902,6231468,526800,681747,2808039,3188993,3847058,285010,5412179,5400693,3955999,1287757,39393,117544,11487,25622329,32079344
2019:Q3,ageunder40,9659464,4956663,3938626,1018036,4702801,923037,73113,110096,110096,0,14654,13802,852,865356,185687,126808,702561,660210,854461,186818,4454713,4450508,2705229,1682222,38247,24811,4205,5204751,38219493
2019:Q4,age70plus,30581470,7805538,6654935,1150603,22775932,3273527,760216,1602973,1602973,0,360244,322568,37676,8762715,419762,124914,898365,3722879,2453838,396499,1515951,1508012,1020897,337777,23070,126269,7938,29065519,23519205
2019:Q4,age55to69,53864120,12517238,10646662,1870576,41346883,3882219,1000390,1905582,1905582,0,384498,367085,17413,13196599,659714,1429025,3968448,9488589,5011224,420595,3959355,3945859,2644990,848050,145663,307156,13497,49904765,34993750
2019:Q4,age40to54,31356357,10224998,8601905,1623093,21131359,2362040,320511,444683,444683,0,219196,198509,20687,6336479,521419,704823,2912208,3260101,3762098,287800,5454706,5443431,3972403,1309717,45819,115491,11275,25901651,31978931
2019:Q4,ageunder40,10128689,5011080,3984010,1027071,5117608,1005459,76739,134726,134726,0,17238,14372,2867,1066187,185352,131551,743362,691107,874295,191592,4514088,4509902,2747390,1696647,39646,26219,4185,5614601,38366375
2020:Q1,age70plus,29061571,8018792,6852315,1166477,21042779,3393991,899620,1591010,1585182,5828,435008,399538,35469,6687778,423085,113928,788286,3743954,2566128,399991,1517206,1508144,1022008,329643,26094,130399,9062,27544365,23683763
2020:Q1,age55to69,50811207,12755610,10872994,1882616,38055597,4018481,1218810,1859893,1851991,7902,427745,409129,18616,10148892,665788,1318788,3479041,9408120,5090355,419683,3962243,3947762,2640904,834324,152273,320261,14481,46848964,35005501
2020:Q1,age40to54,29842978,10347322,8724309,1623013,19495657,2459299,384360,435368,433381,1986,217263,197633,19629,5038598,513477,679886,2489644,3294826,3696800,286138,5470598,5458918,3981582,1302130,61789,113416,11680,24372380,31905537
2020:Q1,ageunder40,9967429,5118593,4084170,1034422,4848836,1091339,93895,154238,153967,272,28935,24285,4650,709929,184341,127669,645707,712033,908280,192469,4536766,4532573,2775781,1681741,47031,28019,4194,5430663,38478868
